"outer_iter","sub_attempt","admm_tol","line_search_halvings","line_search_success","inner_iters","inner_converged","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
1,1,1e-05,4,FALSE,52,TRUE,1,4.28601756969282,8.86040963730461,1e-04,"case_relative_change"
1,2,1e-06,4,FALSE,47,TRUE,1,4.28601756969282,8.86040963730461,1e-04,"case_relative_change"
1,3,1e-07,1,TRUE,12,TRUE,1,4.28601756969282,8.86040963730461,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,1,TRUE,1,4.28601756969282,8.86040963730461,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,1,TRUE,1,4.28601756969282,8.86040963730461,1e-04,"case_relative_change"
1,1,1e-05,4,FALSE,1000,FALSE,2,3.66654767904032,7.57979029781112,1e-04,"case_relative_change"
1,2,1e-06,4,FALSE,1000,FALSE,2,3.66654767904032,7.57979029781112,1e-04,"case_relative_change"
1,3,1e-07,4,FALSE,1000,FALSE,2,3.66654767904032,7.57979029781112,1e-04,"case_relative_change"
1,4,1e-08,4,FALSE,1000,FALSE,2,3.66654767904032,7.57979029781112,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,41,TRUE,3,3.13661147302283,6.4842623886032,1e-04,"case_relative_change"
2,1,1e-05,1,TRUE,1000,FALSE,3,3.13661147302283,6.4842623886032,1e-04,"case_relative_change"
3,1,1e-05,4,FALSE,1000,FALSE,3,3.13661147302283,6.4842623886032,1e-04,"case_relative_change"
3,2,1e-06,4,FALSE,1000,FALSE,3,3.13661147302283,6.4842623886032,1e-04,"case_relative_change"
3,3,1e-07,4,FALSE,1000,FALSE,3,3.13661147302283,6.4842623886032,1e-04,"case_relative_change"
3,4,1e-08,4,FALSE,1000,FALSE,3,3.13661147302283,6.4842623886032,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,45,TRUE,4,2.68326840230086,5.54707413691853,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,135,TRUE,4,2.68326840230086,5.54707413691853,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,14,TRUE,4,2.68326840230086,5.54707413691853,1e-04,"case_relative_change"
4,1,1e-05,0,TRUE,7,TRUE,4,2.68326840230086,5.54707413691853,1e-04,"case_relative_change"
1,1,1e-05,4,FALSE,1000,FALSE,5,2.29544825067144,4.74534027718437,1e-04,"case_relative_change"
1,2,1e-06,4,FALSE,1000,FALSE,5,2.29544825067144,4.74534027718437,1e-04,"case_relative_change"
1,3,1e-07,4,FALSE,1000,FALSE,5,2.29544825067144,4.74534027718437,1e-04,"case_relative_change"
1,4,1e-08,4,FALSE,1000,FALSE,5,2.29544825067144,4.74534027718437,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,1000,FALSE,6,1.96368081068312,4.05948321411427,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,128,TRUE,6,1.96368081068312,4.05948321411427,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,140,TRUE,6,1.96368081068312,4.05948321411427,1e-04,"case_relative_change"
4,1,1e-05,0,TRUE,17,TRUE,6,1.96368081068312,4.05948321411427,1e-04,"case_relative_change"
5,1,1e-05,0,TRUE,14,TRUE,6,1.96368081068312,4.05948321411427,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,28,TRUE,7,1.67986462997683,3.47275495603733,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,18,TRUE,7,1.67986462997683,3.47275495603733,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,15,TRUE,7,1.67986462997683,3.47275495603733,1e-04,"case_relative_change"
4,1,1e-05,0,TRUE,13,TRUE,7,1.67986462997683,3.47275495603733,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,132,TRUE,8,1.4370691813531,2.97082814451621,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,18,TRUE,8,1.4370691813531,2.97082814451621,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,15,TRUE,8,1.4370691813531,2.97082814451621,1e-04,"case_relative_change"
4,1,1e-05,0,TRUE,13,TRUE,8,1.4370691813531,2.97082814451621,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,128,TRUE,9,1.22936562574292,2.54144619357784,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,19,TRUE,9,1.22936562574292,2.54144619357784,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,16,TRUE,9,1.22936562574292,2.54144619357784,1e-04,"case_relative_change"
4,1,1e-05,0,TRUE,12,TRUE,9,1.22936562574292,2.54144619357784,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,124,TRUE,10,1.05168203547115,2.17412399528183,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,131,TRUE,10,1.05168203547115,2.17412399528183,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,16,TRUE,10,1.05168203547115,2.17412399528183,1e-04,"case_relative_change"
4,1,1e-05,0,TRUE,12,TRUE,10,1.05168203547115,2.17412399528183,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,116,TRUE,11,0.899679542499283,1.85989188313518,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,122,TRUE,11,0.899679542499283,1.85989188313518,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,17,TRUE,11,0.899679542499283,1.85989188313518,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,105,TRUE,12,0.769646387302891,1.5910766011778,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,110,TRUE,12,0.769646387302891,1.5910766011778,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,20,TRUE,12,0.769646387302891,1.5910766011778,1e-04,"case_relative_change"
1,1,1e-05,1,TRUE,1000,FALSE,13,0.658407281155739,1.3611139302077,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,58,TRUE,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,27,TRUE,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,25,TRUE,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
4,1,1e-05,0,TRUE,20,TRUE,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
5,1,1e-05,0,TRUE,13,TRUE,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,51,TRUE,15,0.481838396230109,0.996096142901866,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,23,TRUE,15,0.481838396230109,0.996096142901866,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,19,TRUE,15,0.481838396230109,0.996096142901866,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,50,TRUE,16,0.412196969481073,0.85212763164655,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,25,TRUE,16,0.412196969481073,0.85212763164655,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,20,TRUE,16,0.412196969481073,0.85212763164655,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,48,TRUE,17,0.352621009406314,0.728967284724337,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,30,TRUE,17,0.352621009406314,0.728967284724337,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,21,TRUE,17,0.352621009406314,0.728967284724337,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,52,TRUE,18,0.301655726463164,0.623607640995718,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,35,TRUE,18,0.301655726463164,0.623607640995718,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,24,TRUE,18,0.301655726463164,0.623607640995718,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,62,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,40,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,26,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,114,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,44,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,28,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,122,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,48,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,28,TRUE,21,0.188852067456581,0.390410597088876,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,108,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,50,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,35,TRUE,22,0.161556759475561,0.333983481251,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,68,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,45,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,30,TRUE,23,0.138206517322057,0.285711931439055,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,65,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,43,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,26,TRUE,24,0.118231149797118,0.244417201296511,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,71,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,40,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,24,TRUE,25,0.101142877001776,0.209090911915109,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,78,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,38,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,24,TRUE,26,0.0865244192055192,0.178870428159656,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,86,TRUE,27,0.0740188072633227,0.153017793920229,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,40,TRUE,27,0.0740188072633227,0.153017793920229,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,25,TRUE,27,0.0740188072633227,0.153017793920229,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,94,TRUE,28,0.0633206657610876,0.130901711910223,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,43,TRUE,28,0.0633206657610876,0.130901711910223,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,25,TRUE,28,0.0633206657610876,0.130901711910223,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,188,TRUE,29,0.054168756032011,0.111982127973692,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,44,TRUE,29,0.054168756032011,0.111982127973692,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,26,TRUE,29,0.054168756032011,0.111982127973692,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,169,TRUE,30,0.0463395969512803,0.0957970434650741,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,47,TRUE,30,0.0463395969512803,0.0957970434650741,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,27,TRUE,30,0.0463395969512803,0.0957970434650741,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,102,TRUE,31,0.03964200773483,0.0819512336719061,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,52,TRUE,31,0.03964200773483,0.0819512336719061,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,36,TRUE,31,0.03964200773483,0.0819512336719061,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,64,TRUE,32,0.0339124394823833,0.0701065967948781,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,46,TRUE,32,0.0339124394823833,0.0701065967948781,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,44,TRUE,32,0.0339124394823833,0.0701065967948781,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,69,TRUE,33,0.0290109814653977,0.059973897816312,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,55,TRUE,33,0.0290109814653977,0.059973897816312,1e-04,"case_relative_change"
3,1,1e-05,0,TRUE,49,TRUE,33,0.0290109814653977,0.059973897816312,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,74,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,51,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,79,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,46,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,85,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,42,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,92,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,40,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,99,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,39,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,103,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,38,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,107,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,37,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,111,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,37,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,112,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,93,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,113,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,74,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,88,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,122,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,102,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,106,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,102,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,122,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,93,TRUE,47,0.00326144364904004,0.00674232577668861,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,90,TRUE,47,0.00326144364904004,0.00674232577668861,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,85,TRUE,48,0.00279005824107379,0.00576783891476746,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,102,TRUE,48,0.00279005824107379,0.00576783891476746,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,83,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,109,TRUE,49,0.00238680346075426,0.00493419731537282,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,82,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,95,TRUE,50,0.00204183220135076,0.00422104422588818,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,83,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,96,TRUE,51,0.0017467205855129,0.00361096511106137,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,103,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_relative_change"
2,1,1e-05,0,TRUE,68,TRUE,52,0.00149426226201944,0.00308906240624825,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,134,TRUE,53,0.00127829243338299,0.00264259173273804,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,143,TRUE,54,0.00109353731722829,0.0022606506918767,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,81,TRUE,55,0.000935485365430906,0.00193391263863052,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,73,TRUE,56,0.000800277096307539,0.00165439893358759,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,71,TRUE,57,0.000684610849662435,0.00141528411200309,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,70,TRUE,58,0.000585662163315752,0.00121072921229753,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,68,TRUE,59,0.000501014802363725,0.00103573919404487,1e-04,"case_relative_change"
1,1,1e-05,0,TRUE,66,TRUE,60,0.000428601756969282,0.00088604096373046,1e-04,"case_relative_change"
