"outer_iter","inner_iters","inner_converged","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
17,23,TRUE,33,0.0290109814653977,0.059973897816312,1e-04,"case_norm_mode"
18,24,TRUE,33,0.0290109814653977,0.059973897816312,1e-04,"case_norm_mode"
19,23,TRUE,33,0.0290109814653977,0.059973897816312,1e-04,"case_norm_mode"
20,45,TRUE,33,0.0290109814653977,0.059973897816312,1e-04,"case_norm_mode"
1,74,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
2,40,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
3,32,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
4,48,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
5,87,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
6,11,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
7,9,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
8,38,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
9,36,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
10,21,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
11,1,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
12,27,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
13,43,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
14,51,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
15,39,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
16,22,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
17,25,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
18,24,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
19,25,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
20,25,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
21,25,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
22,25,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
23,25,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
24,24,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
25,46,TRUE,34,0.0248179446371843,0.0513057056500027,1e-04,"case_norm_mode"
1,79,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
2,38,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
3,29,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
4,45,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
5,86,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
6,11,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
7,9,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
8,38,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
9,36,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
10,20,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
11,39,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
12,16,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
13,39,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
14,36,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
15,35,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
16,36,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
17,37,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
18,61,TRUE,35,0.021230938937691,0.0438903511041895,1e-04,"case_norm_mode"
1,85,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
2,37,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
3,24,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
4,29,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
5,30,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
6,33,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
7,33,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
8,33,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
9,56,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
10,1,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
11,1,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
12,20,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
13,1,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
14,1,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
15,43,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
16,16,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
17,43,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
18,38,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
19,24,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
20,24,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
21,26,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
22,25,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
23,25,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
24,25,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
25,25,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
26,45,TRUE,36,0.0181623730234537,0.0375467581167345,1e-04,"case_norm_mode"
1,91,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
2,36,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
3,20,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
4,27,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
5,29,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
6,32,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
7,32,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
8,32,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
9,57,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
10,1,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
11,1,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
12,1,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
13,1,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
14,19,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
15,24,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
16,25,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
17,42,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
18,17,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
19,42,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
20,36,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
21,25,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
22,1,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
23,36,TRUE,37,0.0155373153684439,0.0321200220460756,1e-04,"case_norm_mode"
1,99,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
2,36,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
3,19,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
4,25,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
5,19,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
6,9,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
7,9,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
8,10,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
9,11,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
10,12,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
11,12,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
12,14,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
13,14,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
14,15,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
15,15,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
16,42,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
17,18,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
18,43,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
19,36,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
20,24,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
21,41,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
22,16,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
23,42,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
24,38,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
25,58,TRUE,38,0.0132916645058849,0.0274776270439327,1e-04,"case_norm_mode"
1,102,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
2,35,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
3,19,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
4,30,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
5,33,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
6,33,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
7,56,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
8,12,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
9,15,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
10,16,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
11,42,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
12,37,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
13,24,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
14,24,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
15,24,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
16,42,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
17,35,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
18,34,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
19,25,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
20,15,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
21,1,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
22,1,TRUE,39,0.0113705837300447,0.0235062101415248,1e-04,"case_norm_mode"
1,106,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
2,33,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
3,17,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
4,29,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
5,33,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
6,34,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
7,34,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
8,56,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
9,30,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
10,34,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
11,36,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
12,35,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
13,58,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
14,29,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
15,35,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
16,35,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
17,36,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
18,35,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
19,59,TRUE,40,0.00972716203487634,0.0201087930312938,1e-04,"case_norm_mode"
1,110,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
2,33,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
3,15,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
4,26,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
5,31,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
6,33,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
7,34,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
8,34,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
9,56,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
10,18,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
11,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
12,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
13,42,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
14,16,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
15,42,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
16,35,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
17,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
18,23,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
19,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
20,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
21,25,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
22,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
23,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
24,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
25,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
26,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
27,25,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
28,24,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
29,42,TRUE,41,0.00832126859087539,0.0172024139468184,1e-04,"case_norm_mode"
1,95,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
2,47,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
3,90,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
4,21,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
5,25,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
6,30,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
7,35,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
8,22,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
9,23,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
10,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
11,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
12,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
13,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
14,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
15,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
16,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
17,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
18,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
19,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
20,42,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
21,19,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
22,39,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
23,34,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
24,25,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
25,14,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
26,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
27,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
28,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
29,15,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
30,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
31,16,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
32,43,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
33,48,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
34,42,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
35,32,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
36,24,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
37,1,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
38,331,TRUE,42,0.0071185727875427,0.0147161018136279,1e-04,"case_norm_mode"
1,100,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
2,43,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
3,68,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
4,66,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
5,74,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
6,27,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
7,75,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
8,64,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
9,68,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
10,188,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
11,53,TRUE,43,0.00608970591180167,0.0125891432015631,1e-04,"case_norm_mode"
1,83,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
2,40,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
3,68,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
4,21,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
5,31,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
6,32,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
7,35,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
8,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
9,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
10,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
11,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
12,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
13,57,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
14,29,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
15,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
16,33,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
17,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
18,35,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
19,34,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
20,58,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
21,30,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
22,23,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
23,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
24,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
25,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
26,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
27,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
28,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
29,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
30,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
31,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
32,25,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
33,24,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
34,41,TRUE,44,0.00520954399133618,0.0107695997592715,1e-04,"case_norm_mode"
1,83,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
2,38,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
3,66,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
4,67,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
5,41,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
6,77,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
7,30,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
8,76,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
9,111,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
10,76,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
11,45,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
12,32,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
13,19,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
14,22,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
15,56,TRUE,45,0.00445659429055048,0.00921303992796748,1e-04,"case_norm_mode"
1,84,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_norm_mode"
2,37,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_norm_mode"
3,65,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_norm_mode"
4,65,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_norm_mode"
5,41,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_norm_mode"
6,76,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_norm_mode"
7,29,TRUE,46,0.0038124704779531,0.00788145396408534,1e-04,"case_norm_mode"
